wrote dict experiments/xtests/dict_11.txt
band=3746663 (UB>253)  cached=0  todo=3746663  geom-already-passed=0
  [geom] cut=462601 survivors=1002399 (139s)
  [geom] cut=464455 survivors=1005545 (139s)
  [geom] cut=466336 survivors=1008664 (139s)
  [geom] cut=468247 survivors=1011753 (139s)
  [geom] cut=470646 survivors=1014354 (139s)
  [geom] cut=472334 survivors=1017666 (144s)
  [geom] cut=473053 survivors=1021947 (144s)
  [geom] cut=473897 survivors=1026103 (144s)
  [geom] cut=475015 survivors=1029985 (144s)
  [geom] cut=476398 survivors=1033602 (144s)
  [geom] cut=477868 survivors=1037132 (144s)
  [geom] cut=479275 survivors=1040725 (144s)
  [geom] cut=480964 survivors=1044036 (144s)
  [geom] cut=482939 survivors=1047061 (144s)
  [geom] cut=485131 survivors=1049869 (144s)
  [geom] cut=487582 survivors=1052418 (144s)
  [geom] cut=489973 survivors=1055027 (144s)
  [geom] cut=491302 survivors=1058698 (152s)
  [geom] cut=492125 survivors=1062875 (152s)
  [geom] cut=493020 survivors=1066980 (152s)
  [geom] cut=494284 survivors=1070716 (152s)
  [geom] cut=495854 survivors=1074146 (152s)
  [geom] cut=497085 survivors=1077915 (152s)
  [geom] cut=498617 survivors=1081383 (152s)
  [geom] cut=500550 survivors=1084450 (152s)
  [geom] cut=502707 survivors=1087293 (152s)
  [geom] cut=504737 survivors=1090263 (152s)
  [geom] cut=506976 survivors=1093024 (152s)
  [geom] cut=509700 survivors=1095300 (152s)
  [geom] cut=511474 survivors=1098526 (156s)
  [geom] cut=512632 survivors=1102368 (156s)
  [geom] cut=513899 survivors=1106101 (156s)
  [geom] cut=515448 survivors=1109552 (156s)
  [geom] cut=516671 survivors=1113329 (156s)
  [geom] cut=518227 survivors=1116773 (156s)
  [geom] cut=520110 survivors=1119890 (156s)
  [geom] cut=522275 survivors=1122725 (156s)
  [geom] cut=524238 survivors=1125762 (156s)
  [geom] cut=526458 survivors=1128542 (156s)
  [geom] cut=528988 survivors=1131012 (156s)
  [geom] cut=531935 survivors=1133065 (156s)
  [geom] cut=534005 survivors=1135995 (160s)
  [geom] cut=535411 survivors=1139589 (160s)
  [geom] cut=536878 survivors=1143122 (160s)
  [geom] cut=538666 survivors=1146334 (160s)
  [geom] cut=540221 survivors=1149779 (160s)
  [geom] cut=542016 survivors=1152984 (160s)
  [geom] cut=544125 survivors=1155875 (160s)
  [geom] cut=546443 survivors=1158557 (160s)
  [geom] cut=548984 survivors=1161016 (160s)
  [geom] cut=551690 survivors=1163310 (160s)
  [geom] cut=554611 survivors=1165389 (160s)
  [geom] cut=556714 survivors=1168286 (163s)
  [geom] cut=556924 survivors=1173076 (167s)
  [geom] cut=557278 survivors=1177722 (167s)
  [geom] cut=557814 survivors=1182186 (167s)
  [geom] cut=558528 survivors=1186472 (167s)
  [geom] cut=559431 survivors=1190569 (167s)
  [geom] cut=560535 survivors=1194465 (167s)
  [geom] cut=561870 survivors=1198130 (167s)
  [geom] cut=563534 survivors=1201466 (167s)
  [geom] cut=565267 survivors=1204733 (168s)
  [geom] cut=565527 survivors=1209473 (168s)
  [geom] cut=565774 survivors=1214226 (168s)
  [geom] cut=566142 survivors=1218858 (168s)
  [geom] cut=566559 survivors=1223441 (170s)
  [geom] cut=567096 survivors=1227904 (171s)
  [geom] cut=567851 survivors=1232149 (171s)
  [geom] cut=568795 survivors=1236205 (171s)
  [geom] cut=569966 survivors=1240034 (171s)
  [geom] cut=570985 survivors=1244015 (172s)
  [geom] cut=572376 survivors=1247624 (172s)
  [geom] cut=573508 survivors=1251492 (175s)
  [geom] cut=573803 survivors=1256197 (175s)
  [geom] cut=574118 survivors=1260882 (175s)
  [geom] cut=574574 survivors=1265426 (175s)
  [geom] cut=575107 survivors=1269893 (175s)
  [geom] cut=575788 survivors=1274212 (175s)
  [geom] cut=576713 survivors=1278287 (176s)
  [geom] cut=577877 survivors=1282123 (176s)
  [geom] cut=579013 survivors=1285987 (176s)
  [geom] cut=580174 survivors=1289826 (176s)
  [geom] cut=581769 survivors=1293231 (176s)
  [geom] cut=583225 survivors=1296775 (178s)
  [geom] cut=583673 survivors=1301327 (178s)
  [geom] cut=584066 survivors=1305934 (178s)
  [geom] cut=584632 survivors=1310368 (178s)
  [geom] cut=585376 survivors=1314624 (178s)
  [geom] cut=586338 survivors=1318662 (179s)
  [geom] cut=587056 survivors=1322944 (180s)
  [geom] cut=588031 survivors=1326969 (181s)
  [geom] cut=589354 survivors=1330646 (181s)
  [geom] cut=590957 survivors=1334043 (181s)
  [geom] cut=592405 survivors=1337595 (181s)
  [geom] cut=594162 survivors=1340838 (181s)
  [geom] cut=595547 survivors=1344453 (185s)
  [geom] cut=595969 survivors=1349031 (185s)
  [geom] cut=596487 survivors=1353513 (185s)
  [geom] cut=597199 survivors=1357801 (185s)
  [geom] cut=598158 survivors=1361842 (185s)
  [geom] cut=599065 survivors=1365935 (185s)
  [geom] cut=599973 survivors=1370027 (185s)
  [geom] cut=601217 survivors=1373783 (185s)
  [geom] cut=602817 survivors=1377183 (185s)
  [geom] cut=604346 survivors=1380654 (186s)
  [geom] cut=605880 survivors=1384120 (186s)
  [geom] cut=607852 survivors=1387148 (186s)
  [geom] cut=609580 survivors=1390420 (189s)
  [geom] cut=610332 survivors=1394668 (189s)
  [geom] cut=611060 survivors=1398940 (189s)
  [geom] cut=612009 survivors=1402991 (189s)
  [geom] cut=612841 survivors=1407159 (189s)
  [geom] cut=613788 survivors=1411212 (189s)
  [geom] cut=615034 survivors=1414966 (190s)
  [geom] cut=616615 survivors=1418385 (190s)
  [geom] cut=618087 survivors=1421913 (190s)
  [geom] cut=619610 survivors=1425390 (190s)
